"sp_taxon_1";"sp_taxon_2";"value";"type"
"Bosminia";"Detritus";"1";"commensalism"
"Bosminia";"Bacteria";"1";"predation"
"Bosminia";"Fungi";"1";"herbivory"
"Bosminia";"Ciliated protozoa";"1";"predation"
"Bosminia";"Phytoplankton";"1";"herbivory"
"Nemoura";"Detritus";"1";"commensalism"
"Nemoura";"Bacteria";"1";"predation"
"Nemoura";"Fungi";"1";"herbivory"
"Nemoura";"Ciliated protozoa";"1";"predation"
"Leptophlebia (mayfly)";"Detritus";"1";"commensalism"
"Leptophlebia (mayfly)";"Bacteria";"1";"predation"
"Leptophlebia (mayfly)";"Fungi";"1";"herbivory"
"Leptophlebia (mayfly)";"Ciliated protozoa";"1";"predation"
"Lepidurus (tadpole shrimp)";"Detritus";"1";"commensalism"
"Lepidurus (tadpole shrimp)";"Bacteria";"1";"predation"
"Lepidurus (tadpole shrimp)";"Fungi";"1";"herbivory"
"Lepidurus (tadpole shrimp)";"Ciliated protozoa";"1";"predation"
"Lepidurus (tadpole shrimp)";"Epiphytic algae";"1";"herbivory"
"Lepidurus (tadpole shrimp)";"Benthic algae";"1";"herbivory"
"Mystacides";"Detritus";"1";"commensalism"
"Mystacides";"Bacteria";"1";"predation"
"Mystacides";"Fungi";"1";"herbivory"
"Mystacides";"Ciliated protozoa";"1";"predation"
"Eiseniella";"Detritus";"1";"commensalism"
"Eiseniella";"Bacteria";"1";"predation"
"Eiseniella";"Fungi";"1";"herbivory"
"Eiseniella";"Ciliated protozoa";"1";"predation"
"Limnephilus";"Detritus";"1";"commensalism"
"Limnephilus";"Bacteria";"1";"predation"
"Limnephilus";"Fungi";"1";"herbivory"
"Limnephilus";"Ciliated protozoa";"1";"predation"
"Holopedium";"Detritus";"1";"commensalism"
"Holopedium";"Bacteria";"1";"predation"
"Holopedium";"Fungi";"1";"herbivory"
"Holopedium";"Ciliated protozoa";"1";"predation"
"Holopedium";"Phytoplankton";"1";"herbivory"
"Cyclops (copepod)";"Detritus";"1";"commensalism"
"Cyclops (copepod)";"Bacteria";"1";"predation"
"Cyclops (copepod)";"Fungi";"1";"herbivory"
"Cyclops (copepod)";"Ciliated protozoa";"1";"predation"
"Heteroscope";"Phytoplankton";"1";"herbivory"
"Heteroscope";"Cyclops (copepod)";"1";"predation"
"Heteroscope";"Rotatoria";"1";"predation"
"Procladius";"Epiphytic algae";"1";"herbivory"
"Procladius";"Benthic algae";"1";"herbivory"
"Gammarus (amphipod)";"Detritus";"1";"commensalism"
"Gammarus (amphipod)";"Bacteria";"1";"predation"
"Gammarus (amphipod)";"Fungi";"1";"herbivory"
"Gammarus (amphipod)";"Ciliated protozoa";"1";"predation"
"Gammarus (amphipod)";"Macrophytes";"1";"herbivory"
"Salmo (brown trout)";"Nemoura";"1";"predation"
"Salmo (brown trout)";"Leptophlebia (mayfly)";"1";"predation"
"Salmo (brown trout)";"Lepidurus (tadpole shrimp)";"1";"predation"
"Salmo (brown trout)";"Mystacides";"1";"predation"
"Salmo (brown trout)";"Eiseniella";"1";"predation"
"Salmo (brown trout)";"Limnephilus";"1";"predation"
"Salmo (brown trout)";"Holopedium";"1";"predation"
"Salmo (brown trout)";"Eurycercus";"1";"predation"
"Salmo (brown trout)";"Procladius";"1";"predation"
"Salmo (brown trout)";"Lymnaea";"1";"predation"
"Salmo (brown trout)";"Gammarus (amphipod)";"1";"predation"
"Salmo (brown trout)";"Platambus";"1";"predation"
"Salmo (brown trout)";"Diura";"1";"predation"
"Hydra";"Bosminia";"1";"predation"
"Megacyclops";"Cyclops (copepod)";"1";"predation"
"Anatidae";"Nemoura";"1";"predation"
"Anatidae";"Leptophlebia (mayfly)";"1";"predation"
"Anatidae";"Lepidurus (tadpole shrimp)";"1";"predation"
"Anatidae";"Mystacides";"1";"predation"
"Anatidae";"Eiseniella";"1";"predation"
"Anatidae";"Limnephilus";"1";"predation"
"Anatidae";"Holopedium";"1";"predation"
"Anatidae";"Eurycercus";"1";"predation"
"Anatidae";"Procladius";"1";"predation"
"Anatidae";"Lymnaea";"1";"predation"
"Anatidae";"Gammarus (amphipod)";"1";"predation"
"Anatidae";"Platambus";"1";"predation"
"Anatidae";"Diura";"1";"predation"
"Homo (man)";"Salmo (brown trout)";"1";"predation"
"Mustela (mink)";"Salmo (brown trout)";"1";"predation"
