"sp_taxon_1";"sp_taxon_2";"value";"type"
"bacteria";"detritus";"1";"commensalism"
"Asellus";"detritus";"1";"commensalism"
"Asellus";"benthic algae";"1";"herbivory"
"Valvata";"detritus";"1";"commensalism"
"Valvata";"benthic algae";"1";"herbivory"
"chironomids";"benthic algae";"1";"herbivory"
"chironomids";"phytoplankton";"1";"herbivory"
"Anadonta";"phytoplankton";"1";"herbivory"
"Daphnia";"phytoplankton";"1";"herbivory"
"pochard";"Phragmites";"1";"herbivory"
"swan";"Phragmites";"1";"herbivory"
"coot";"Phragmites";"1";"herbivory"
"pochard";"Potamogeton";"1";"herbivory"
"swan";"Potamogeton";"1";"herbivory"
"coot";"Potamogeton";"1";"herbivory"
"rotifers";"bacteria";"1";"predation"
"oligochaetes";"detritus";"1";"commensalism"
"oligochaetes";"bacteria";"1";"predation"
"nematodes";"bacteria";"1";"predation"
"ciliates";"bacteria";"1";"predation"
"fry";"Daphnia";"1";"predation"
"tufted duck";"Valvata";"1";"predation"
"tufted duck";"herb";"1";"herbivory"
"tufted duck";"chironomids";"1";"predation"
"insect emergence";"herb";"1";"herbivory"
"insect emergence";"chironomids";"1";"predation"
"Cyclops";"phytoplankton";"1";"herbivory"
"Cyclops";"rotifers";"1";"predation"
"trout";"Asellus";"1";"predation"
"trout";"Valvata";"1";"predation"
"trout";"herb";"1";"herbivory"
"trout";"chironomids";"1";"predation"
"trout";"Daphnia";"1";"predation"
"trout";"fry";"1";"predation"
"perch";"Asellus";"1";"predation"
"perch";"herb";"1";"herbivory"
"perch";"chironomids";"1";"predation"
"perch";"Daphnia";"1";"predation"
"perch";"fry";"1";"predation"
"pike";"trout";"1";"predation"
"pike";"perch";"1";"predation"
"man";"trout";"1";"predation"
