"sp_taxon_1";"sp_taxon_2";"value";"type"
"MZ: micro-zooplankton";"P1: large phytoplankton";0,265;"herbivory"
"MZ: micro-zooplankton";"P2: small phytoplankton";0,135;"herbivory"
"MZ: micro-zooplankton";"D1: pelagic detritus";0,6;"commensalism"
"Z1ai: copepods (large, >= 0.025mg C)";"P1: large phytoplankton";0,4638;"herbivory"
"Z1ai: copepods (large, >= 0.025mg C)";"P2: small phytoplankton";0,2362;"herbivory"
"Z1ai: copepods (large, >= 0.025mg C)";"MZ: micro-zooplankton";0,3;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"P1: large phytoplankton";0,3975;"herbivory"
"Z1aii: copepods (small, < 0.025mg C)";"P2: small phytoplankton";0,2025;"herbivory"
"Z1aii: copepods (small, < 0.025mg C)";"MZ: micro-zooplankton";0,4;"predation"
"Z1b: small invertebrate larvae";"P1: large phytoplankton";0,3975;"herbivory"
"Z1b: small invertebrate larvae";"P2: small phytoplankton";0,2025;"herbivory"
"Z1b: small invertebrate larvae";"MZ: micro-zooplankton";0,4;"predation"
"Z1d: pteropods";"P1: large phytoplankton";0,3644;"herbivory"
"Z1d: pteropods";"P2: small phytoplankton";0,1856;"herbivory"
"Z1d: pteropods";"MZ: micro-zooplankton";0,15;"predation"
"Z1d: pteropods";"Z1ai: copepods (large, >= 0.025mg C)";0,0371;"predation"
"Z1d: pteropods";"Z1aii: copepods (small, < 0.025mg C)";0,1617;"predation"
"Z1d: pteropods";"Z1b: small invertebrate larvae";0,0812;"predation"
"Z1d: pteropods";"D1: pelagic detritus";0,02;"commensalism"
"Z2a: pelagic amphipods";"P1: large phytoplankton";0,2738;"herbivory"
"Z2a: pelagic amphipods";"P2: small phytoplankton";0,1395;"herbivory"
"Z2a: pelagic amphipods";"MZ: micro-zooplankton";0,2584;"predation"
"Z2a: pelagic amphipods";"Z1ai: copepods (large, >= 0.025mg C)";0,0377;"predation"
