"sp_taxon_1";"sp_taxon_2";"value";"type"
"MZ: micro-zooplankton";"P1: large phytoplankton";0,2650307;"herbivory"
"MZ: micro-zooplankton";"P2: small phytoplankton";0,1349693;"herbivory"
"MZ: micro-zooplankton";"D1: pelagic detritus";0,6;"commensalism"
"Z1ai: copepods (large, >= 0.025mg C)";"P1: large phytoplankton";0,4638037;"herbivory"
"Z1ai: copepods (large, >= 0.025mg C)";"P2: small phytoplankton";0,2361963;"herbivory"
"Z1ai: copepods (large, >= 0.025mg C)";"MZ: micro-zooplankton";0,3;"predation"
"Z1aii: copepods (small, < 0.025mg C)";"P1: large phytoplankton";0,397546;"herbivory"
"Z1aii: copepods (small, < 0.025mg C)";"P2: small phytoplankton";0,202454;"herbivory"
"Z1aii: copepods (small, < 0.025mg C)";"MZ: micro-zooplankton";0,4;"predation"
"Z1b: small invertebrate larvae";"P1: large phytoplankton";0,397546;"herbivory"
"Z1b: small invertebrate larvae";"P2: small phytoplankton";0,202454;"herbivory"
"Z1b: small invertebrate larvae";"MZ: micro-zooplankton";0,4;"predation"
"Z1d: pteropods";"P1: large phytoplankton";0,3644172;"herbivory"
"Z1d: pteropods";"P2: small phytoplankton";0,1855828;"herbivory"
"Z1d: pteropods";"MZ: micro-zooplankton";0,15;"predation"
"Z1d: pteropods";"Z1ai: copepods (large, >= 0.025mg C)";0,01562472;"predation"
"Z1d: pteropods";"Z1aii: copepods (small, < 0.025mg C)";0,1534717;"predation"
"Z1d: pteropods";"Z1b: small invertebrate larvae";0,1109036;"predation"
"Z1d: pteropods";"D1: pelagic detritus";0,02;"commensalism"
"Z2a: pelagic amphipods";"P1: large phytoplankton";0,2738429;"herbivory"
"Z2a: pelagic amphipods";"P2: small phytoplankton";0,1394571;"herbivory"
"Z2a: pelagic amphipods";"MZ: micro-zooplankton";0,2583583;"predation"
"Z2a: pelagic amphipods";"Z1ai: copepods (large, >= 0.025mg C)";0,01585909;"predation"
"Z2a: pelagic amphipods";"Z1aii: copepods (small, < 0.025mg C)";0,1557738;"predation"
"Z2a: pelagic amphipods";"Z1b: small invertebrate larvae";0,1125671;"predation"
"Z2a: pelagic amphipods";"Z2e: small jellyfish";0,006526131;"predation"
"Z2a: pelagic amphipods";"Z2f: large jellyfish";0,001377911;"predation"
"Z2a: pelagic amphipods";"Z1c: invertebrate eggs";0,02066867;"predation"
"Z2a: pelagic amphipods";"Z2d: fish eggs";0,005167166;"predation"
"Z2a: pelagic amphipods";"D1: pelagic detritus";0,01033433;"commensalism"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"P1: large phytoplankton";0,03379141;"herbivory"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"P2: small phytoplankton";0,01720859;"herbivory"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"MZ: micro-zooplankton";0,03075209;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z1ai: copepods (large, >= 0.025mg C)";0,02546271;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z1aii: copepods (small, < 0.025mg C)";0,250104;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z1b: small invertebrate larvae";0,1807332;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z1d: pteropods";0,05563956;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z2a: pelagic amphipods";0,02326458;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,005;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z2c: other macro-zooplankton";0,07509586;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z2e: small jellyfish";0,004315544;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z2f: large jellyfish";0,00136676;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z3a: E. pacifica (adult and juveniles)";0,1827713;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z3b: T. spinifera (adult and juveniles)";0,07352869;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"DepB3: mysids";0,0205014;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z1c: invertebrate eggs";0,0102507;"predation"
"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";"Z2d: fish eggs";0,0102507;"predation"
"Z2c: other macro-zooplankton";"P1: large phytoplankton";0,2012908;"herbivory"
"Z2c: other macro-zooplankton";"P2: small phytoplankton";0,1025092;"herbivory"
"Z2c: other macro-zooplankton";"MZ: micro-zooplankton";0,151857;"predation"
"Z2c: other macro-zooplankton";"Z1ai: copepods (large, >= 0.025mg C)";0,02090364;"predation"
"Z2c: other macro-zooplankton";"Z1aii: copepods (small, < 0.025mg C)";0,2053232;"predation"
"Z2c: other macro-zooplankton";"Z1b: small invertebrate larvae";0,1483732;"predation"
"Z2c: other macro-zooplankton";"Z1d: pteropods";0,02557975;"predation"
"Z2c: other macro-zooplankton";"Z2a: pelagic amphipods";0,01069566;"predation"
"Z2c: other macro-zooplankton";"Z2b: pelagic shrimp (Sergestidae, Panaeidae)";0,0051;"predation"
"Z2c: other macro-zooplankton";"Z2c: other macro-zooplankton";0,03452459;"predation"
